Name,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
Game 6880,GB,1989,Action,EA,1.02,2.06,0.36,0.25,3.69
Game 6881,PS3,1991,Platform,Ubisoft,0.75,0.73,0.43,0.0,1.91
Game 6882,X360,1994,Platform,Nintendo,0.0,2.2,0.73,0.6,3.53
Game 6883,GB,2010,Action,Microsoft,0.57,0.4,0.0,0.76,1.73
Game 6884,PS4,1994,Shooter,Sony,1.02,0.29,0.93,0.82,3.06
Game 6885,X360,2007,Action,EA,0.0,0.44,0.79,0.65,1.88
Game 6886,PS4,1983,Shooter,Sony,0.0,0.43,0.44,0.07,0.94
Game 6887,X360,2015,Action,Ubisoft,2.97,0.0,0.58,0.56,4.11
Game 6888,PS3,1980,Shooter,Nintendo,0.04,0.0,1.0,0.78,1.82
Game 6889,NES,2013,Racing,Activision,0.68,0.9,0.0,0.58,2.16
Game 6890,PS3,1996,Role-Playing,Microsoft,2.01,1.34,0.7,0.54,4.59
Game 6891,PC,2018,Role-Playing,Nintendo,5.03,2.46,1.35,0.28,9.12
Game 6892,Wii,2017,Shooter,Activision,0.0,0.15,0.68,0.0,0.83
Game 6893,NES,2012,Shooter,Sony,1.34,0.22,0.17,0.94,2.67
Game 6894,PS3,2000,Racing,Sony,0.0,0.0,1.69,0.19,1.88
Game 6895,PC,2005,Role-Playing,Microsoft,0.15,1.4,0.44,0.69,2.68
Game 6896,Wii,2015,Racing,Activision,0.0,1.15,1.14,1.19,3.48
Game 6897,PC,1984,Platform,Activision,0.0,0.0,0.05,0.56,0.61
Game 6898,PS4,2012,Action,Microsoft,0.75,0.0,0.94,0.67,2.36
Game 6899,DS,1980,Role-Playing,Nintendo,0.0,1.26,0.0,0.0,1.26
Game 6900,PS4,1985,Shooter,EA,1.94,0.81,0.49,0.0,3.24
Game 6901,X360,2016,Sports,Nintendo,0.87,1.11,0.0,0.71,2.69
Game 6902,NES,1981,Platform,Sony,1.31,0.0,1.44,0.0,2.75
Game 6903,PS4,1984,Action,Nintendo,0.24,0.0,0.17,0.0,0.41
Game 6904,GB,2005,Sports,Ubisoft,0.36,0.0,0.0,0.0,0.36
Game 6905,PC,2020,Racing,Nintendo,1.15,1.05,0.36,0.11,2.67
Game 6906,NES,1992,Action,Nintendo,0.0,2.19,0.62,0.11,2.92
Game 6907,DS,1991,Racing,Activision,0.37,0.16,0.28,0.6,1.41
Game 6908,GB,1984,Racing,Ubisoft,0.0,2.32,0.0,0.0,2.32
Game 6909,PS4,1981,Shooter,Sony,0.0,1.16,0.92,0.75,2.83
Game 6910,X360,1983,Racing,Microsoft,0.0,0.0,1.06,0.0,1.06
Game 6911,PS3,2006,Sports,Nintendo,2.41,0.67,0.0,0.0,3.08
Game 6912,X360,1989,Platform,EA,0.0,1.19,0.0,0.26,1.45
Game 6913,GB,1992,Shooter,Activision,2.2,0.0,0.2,0.22,2.62
Game 6914,Wii,1981,Platform,Activision,2.08,1.02,0.0,0.43,3.53
Game 6915,PS4,2005,Racing,Microsoft,0.0,1.44,0.62,0.0,2.06
Game 6916,GB,1994,Role-Playing,EA,0.0,0.82,1.4,0.34,2.56
Game 6917,Wii,1989,Action,Nintendo,3.87,0.45,0.07,0.0,4.39
Game 6918,Wii,2001,Shooter,EA,2.9,0.36,1.25,0.0,4.51
Game 6919,PC,2019,Racing,Activision,0.76,0.31,0.0,0.93,2.0
Game 6920,NES,2004,Shooter,Microsoft,1.11,0.0,0.57,0.62,2.3
Game 6921,PC,1994,Role-Playing,EA,0.04,0.0,0.0,0.2,0.24
Game 6922,PS4,1992,Sports,EA,1.32,0.17,0.59,0.0,2.08
Game 6923,Wii,1987,Sports,Microsoft,0.0,0.59,0.0,0.02,0.61
Game 6924,DS,2000,Action,Microsoft,0.0,0.05,0.0,0.38,0.43
Game 6925,GB,2000,Sports,Microsoft,0.0,0.0,0.59,0.02,0.61
Game 6926,PS3,2001,Role-Playing,Activision,0.83,1.11,0.0,0.82,2.76
Game 6927,Wii,2012,Platform,Microsoft,0.0,0.8,0.11,0.45,1.36
Game 6928,GB,2006,Role-Playing,Ubisoft,0.72,0.07,1.4,0.0,2.19
Game 6929,DS,2019,Role-Playing,Nintendo,0.0,0.91,0.38,0.0,1.29
Game 6930,PS3,2001,Racing,Activision,0.0,0.14,0.84,0.55,1.53
Game 6931,PC,2009,Sports,Microsoft,1.82,0.55,0.0,0.54,2.91
Game 6932,PC,1988,Shooter,Sony,1.1,1.28,0.0,0.5,2.88
Game 6933,NES,2014,Action,EA,0.79,0.02,0.25,0.87,1.93
Game 6934,GB,1997,Platform,Microsoft,1.85,0.0,0.0,0.38,2.23
Game 6935,Wii,1984,Shooter,Microsoft,1.38,0.38,0.0,0.24,2.0
Game 6936,X360,2006,Racing,Nintendo,2.54,0.0,0.44,0.51,3.49
Game 6937,PC,1985,Racing,Microsoft,0.25,0.28,0.23,0.69,1.45
Game 6938,PC,2011,Platform,Activision,0.28,0.28,0.5,0.47,1.53
Game 6939,NES,1987,Shooter,Ubisoft,0.0,0.0,0.66,0.21,0.87
Game 6940,PS3,2018,Platform,Sony,0.29,0.92,0.0,0.59,1.8
Game 6941,NES,2000,Platform,Sony,1.96,0.35,0.0,0.24,2.55
Game 6942,DS,1997,Sports,Microsoft,2.36,1.45,0.0,0.0,3.81
Game 6943,Wii,1993,Shooter,Nintendo,1.95,0.67,0.08,0.25,2.95
Game 6944,GB,1994,Sports,Activision,0.0,1.09,0.74,0.07,1.9
Game 6945,PS4,2005,Sports,Activision,2.1,1.45,1.19,0.17,4.91
Game 6946,PS4,2011,Action,Microsoft,0.0,0.39,0.41,0.0,0.8
Game 6947,GB,2018,Sports,EA,1.88,0.5,1.12,0.6,4.1
Game 6948,PS3,2007,Role-Playing,Activision,0.36,0.0,0.53,0.29,1.18
Game 6949,DS,2018,Racing,Activision,1.64,1.49,0.36,0.48,3.97
Game 6950,PC,2011,Racing,Activision,0.0,0.38,0.0,0.39,0.77
Game 6951,PS3,1992,Role-Playing,Sony,2.21,0.0,0.0,0.0,2.21
Game 6952,PC,1994,Platform,Activision,0.0,1.09,1.03,0.73,2.85
Game 6953,PC,1997,Shooter,EA,0.0,0.0,0.27,0.11,0.38
Game 6954,PS4,2018,Shooter,Ubisoft,0.0,0.16,1.13,0.06,1.35
Game 6955,PS3,1985,Shooter,Sony,0.0,1.23,0.0,0.29,1.52
Game 6956,DS,1990,Sports,Sony,0.91,0.15,1.76,0.29,3.11
Game 6957,NES,2011,Shooter,Ubisoft,2.97,0.0,0.15,1.24,4.36
Game 6958,PC,2019,Shooter,EA,4.0,0.17,0.0,0.44,4.61
Game 6959,X360,1999,Shooter,Microsoft,0.92,0.0,0.17,0.01,1.1
Game 6960,X360,2012,Racing,Nintendo,2.14,1.07,0.4,0.96,4.57
Game 6961,NES,2019,Role-Playing,EA,1.08,0.4,0.26,0.0,1.74
Game 6962,X360,1987,Action,Ubisoft,1.4,0.28,0.0,0.01,1.69
Game 6963,Wii,2014,Platform,Activision,0.39,0.29,0.0,0.0,0.68
Game 6964,PC,1984,Role-Playing,Activision,1.03,0.51,0.0,0.2,1.74
Game 6965,NES,2014,Shooter,Ubisoft,1.44,1.02,0.94,0.34,3.74
Game 6966,PS3,1993,Platform,Activision,0.11,0.46,0.0,0.37,0.94
Game 6967,PC,2000,Platform,Ubisoft,0.71,0.0,0.0,0.37,1.08
Game 6968,NES,2003,Role-Playing,Sony,0.73,0.96,0.0,0.45,2.14
Game 6969,PS4,1996,Role-Playing,Microsoft,1.79,0.9,0.25,0.18,3.12
Game 6970,DS,1997,Role-Playing,Sony,0.0,0.66,0.0,0.72,1.38
Game 6971,PS3,2013,Action,Sony,0.74,1.36,0.13,0.0,2.23
Game 6972,DS,1991,Role-Playing,Sony,3.09,0.52,0.0,0.0,3.61
Game 6973,PS4,1995,Action,Ubisoft,2.2,1.39,0.91,0.5,5.0
Game 6974,PC,1983,Sports,EA,2.42,1.63,0.59,0.07,4.71
Game 6975,PS3,2004,Racing,Nintendo,0.83,0.97,1.63,0.89,4.32
Game 6976,DS,2013,Action,Nintendo,1.19,0.0,0.07,0.62,1.88
Game 6977,X360,2007,Racing,Microsoft,2.0,0.4,0.13,0.44,2.97
Game 6978,DS,1990,Shooter,Microsoft,2.67,1.49,1.01,0.01,5.18
Game 6979,NES,1992,Sports,Ubisoft,0.0,0.0,0.53,0.47,1.0
Game 6980,PC,2010,Platform,Nintendo,0.0,0.19,0.0,0.04,0.23
Game 6981,Wii,2004,Role-Playing,EA,2.37,0.23,0.63,0.22,3.45
Game 6982,DS,2018,Shooter,Ubisoft,0.47,0.0,0.54,0.07,1.08
Game 6983,PS3,1989,Platform,Microsoft,0.0,1.2,0.0,0.3,1.5
Game 6984,PS3,2003,Racing,Ubisoft,0.0,0.8,0.0,0.1,0.9
Game 6985,GB,1980,Platform,Microsoft,0.13,0.0,0.41,0.6,1.14
Game 6986,DS,2004,Role-Playing,Nintendo,0.0,0.98,1.17,0.38,2.53
Game 6987,PC,2007,Role-Playing,Ubisoft,3.31,0.37,0.72,0.0,4.4
Game 6988,PC,2015,Action,Sony,0.77,0.0,0.0,0.02,0.79
Game 6989,PS4,1997,Action,Activision,0.73,0.0,0.0,0.0,0.73
Game 6990,GB,1985,Racing,Microsoft,1.51,0.85,0.78,0.0,3.14
Game 6991,DS,1981,Role-Playing,Sony,1.95,1.25,0.0,0.57,3.77
Game 6992,X360,1982,Sports,Microsoft,1.94,0.11,0.0,0.06,2.11
Game 6993,PS4,1987,Shooter,Sony,2.09,0.94,1.15,0.0,4.18
Game 6994,GB,2010,Racing,Nintendo,0.04,1.77,0.48,0.38,2.67
Game 6995,DS,1998,Racing,Nintendo,0.44,0.0,0.0,0.0,0.44
Game 6996,DS,1985,Platform,EA,1.72,0.78,0.0,0.17,2.67
Game 6997,PS4,1993,Racing,EA,0.17,1.16,0.8,0.0,2.13
Game 6998,X360,1982,Shooter,EA,0.79,0.42,0.35,0.46,2.02
Game 6999,GB,1980,Sports,Ubisoft,1.28,1.49,0.17,0.24,3.18
Game 7000,DS,2009,Platform,Microsoft,1.74,2.26,0.52,0.4,4.92
Game 7001,DS,1998,Shooter,Ubisoft,0.0,0.77,0.4,0.03,1.2
Game 7002,GB,1998,Action,EA,1.66,0.31,0.35,0.3,2.62
Game 7003,Wii,1988,Racing,Microsoft,0.52,1.28,0.0,0.0,1.8
Game 7004,PS4,1986,Role-Playing,Ubisoft,1.65,1.17,0.0,1.11,3.93
Game 7005,PS4,2016,Action,Nintendo,1.73,0.0,0.75,0.37,2.85
Game 7006,PS3,2020,Role-Playing,Microsoft,2.73,0.5,0.64,0.88,4.75
Game 7007,X360,1986,Shooter,EA,2.42,0.18,0.53,0.09,3.22
Game 7008,NES,1988,Sports,Nintendo,2.42,0.82,0.0,0.0,3.24
Game 7009,Wii,1983,Role-Playing,Microsoft,2.53,0.35,0.76,0.0,3.64
Game 7010,GB,2004,Shooter,Ubisoft,1.15,0.43,0.08,0.18,1.84
Game 7011,GB,1991,Platform,Activision,0.84,0.0,1.08,0.15,2.07
Game 7012,GB,1985,Racing,Activision,1.85,1.09,0.0,0.94,3.88
Game 7013,Wii,1997,Sports,EA,1.68,1.82,0.0,0.0,3.5
Game 7014,DS,2019,Sports,Ubisoft,0.43,0.0,0.21,0.0,0.64
Game 7015,GB,2000,Platform,Nintendo,1.29,0.0,0.81,0.49,2.59
Game 7016,GB,1994,Sports,Nintendo,0.76,0.52,0.28,0.0,1.56
Game 7017,X360,1982,Shooter,Nintendo,0.0,0.48,0.32,0.18,0.98
Game 7018,PC,1981,Sports,Microsoft,2.35,1.44,0.07,0.26,4.12
Game 7019,PC,2020,Sports,EA,0.87,0.0,0.46,0.37,1.7
Game 7020,PS3,2019,Sports,Activision,3.26,0.07,0.26,0.34,3.93
Game 7021,PS3,1983,Shooter,Nintendo,0.0,0.0,0.0,1.0,1.0
Game 7022,GB,2011,Action,Ubisoft,0.13,1.6,0.38,0.0,2.11
Game 7023,X360,1981,Racing,EA,0.84,0.7,0.39,0.0,1.93
Game 7024,GB,2008,Role-Playing,Activision,2.16,0.13,1.71,0.44,4.44
Game 7025,PS3,1981,Action,Ubisoft,1.28,0.0,0.0,0.29,1.57
Game 7026,Wii,2013,Sports,Ubisoft,1.17,0.0,0.0,0.34,1.51
Game 7027,Wii,2006,Platform,Nintendo,0.0,0.83,0.47,0.0,1.3
Game 7028,DS,2018,Platform,EA,0.0,0.0,0.0,1.07,1.07
Game 7029,NES,2017,Shooter,Sony,1.19,0.58,0.0,0.38,2.15
Game 7030,PC,1997,Racing,Microsoft,0.0,2.13,0.0,0.0,2.13
Game 7031,X360,2015,Sports,Sony,0.16,0.22,0.0,0.44,0.82
Game 7032,PS4,1998,Shooter,Microsoft,1.4,0.0,0.0,0.0,1.4
Game 7033,PC,2006,Role-Playing,EA,0.0,0.81,0.0,0.57,1.38
Game 7034,PS4,1999,Racing,Activision,2.73,0.0,0.15,0.0,2.88
Game 7035,NES,2000,Racing,Nintendo,2.27,1.88,0.0,0.6,4.75
Game 7036,NES,2002,Shooter,EA,0.0,1.62,0.6,0.0,2.22
Game 7037,GB,2009,Action,Sony,0.0,0.37,0.0,0.0,0.37
Game 7038,PS3,2004,Platform,Ubisoft,0.0,0.0,0.05,0.26,0.31
Game 7039,NES,2010,Action,Microsoft,0.0,0.16,0.65,0.0,0.81
Game 7040,NES,2006,Racing,Microsoft,1.72,0.26,0.52,0.0,2.5
Game 7041,PS4,2013,Platform,Sony,0.3,0.81,0.0,0.0,1.11
Game 7042,PS3,1987,Racing,Nintendo,1.35,1.33,0.57,0.07,3.32
Game 7043,NES,1998,Racing,EA,0.0,0.0,1.23,0.55,1.78
Game 7044,PC,2020,Racing,Sony,1.76,1.31,0.0,0.95,4.02
Game 7045,DS,2005,Role-Playing,EA,0.13,0.99,0.75,0.53,2.4
Game 7046,NES,2007,Platform,Nintendo,0.81,0.09,0.0,0.47,1.37
Game 7047,DS,1983,Role-Playing,Ubisoft,0.69,0.0,1.01,0.0,1.7
Game 7048,PS3,2010,Platform,EA,0.0,0.59,0.0,0.19,0.78
Game 7049,GB,1995,Role-Playing,Nintendo,0.0,0.0,0.0,0.0,0.0
Game 7050,X360,1989,Role-Playing,Sony,1.96,1.32,0.99,0.0,4.27
Game 7051,PS3,2017,Role-Playing,Activision,1.28,0.0,0.73,0.0,2.01
Game 7052,PS4,1989,Shooter,Ubisoft,2.06,0.94,0.0,0.47,3.47
Game 7053,X360,1988,Role-Playing,Ubisoft,1.19,0.44,0.38,0.0,2.01
Game 7054,PC,2018,Action,Ubisoft,0.97,0.05,0.0,0.0,1.02
Game 7055,Wii,2015,Action,Microsoft,0.0,0.42,0.0,0.0,0.42
Game 7056,DS,2015,Racing,Activision,0.48,1.36,0.41,0.32,2.57
Game 7057,DS,1998,Sports,Nintendo,0.77,0.0,0.09,0.0,0.86
Game 7058,DS,1998,Role-Playing,EA,3.14,0.17,0.0,0.0,3.31
Game 7059,PS3,1991,Sports,Sony,1.62,0.0,1.08,0.0,2.7
Game 7060,DS,1992,Sports,Ubisoft,2.64,0.47,0.0,0.55,3.66
Game 7061,GB,2004,Racing,Ubisoft,1.52,0.0,0.39,0.0,1.91
Game 7062,DS,2015,Sports,Ubisoft,0.0,0.0,0.95,0.09,1.04
Game 7063,PS4,2004,Sports,Nintendo,0.94,0.0,0.15,0.15,1.24
Game 7064,PC,2007,Action,Sony,1.08,1.81,0.0,0.0,2.89
Game 7065,DS,2018,Sports,Nintendo,0.0,0.7,0.48,0.0,1.18
Game 7066,DS,2009,Platform,Sony,0.34,0.67,0.57,0.59,2.17
Game 7067,X360,1984,Role-Playing,EA,0.55,0.27,0.83,0.59,2.24
Game 7068,PC,1996,Role-Playing,Microsoft,2.73,0.46,1.42,0.24,4.85
Game 7069,DS,1997,Sports,Sony,0.0,0.16,0.03,0.0,0.19
Game 7070,PS3,2000,Racing,Activision,2.25,0.92,0.42,0.25,3.84
Game 7071,NES,2001,Platform,Nintendo,0.0,0.58,0.0,0.36,0.94
Game 7072,GB,2018,Racing,Nintendo,0.0,0.0,0.7,0.16,0.86
Game 7073,PS3,1985,Racing,Nintendo,2.22,0.7,0.41,0.37,3.7
Game 7074,Wii,1995,Sports,Microsoft,1.68,0.0,0.19,0.06,1.93
Game 7075,PS3,1981,Shooter,Sony,2.31,0.83,0.0,0.0,3.14
Game 7076,X360,1980,Sports,Sony,1.76,0.0,0.09,0.12,1.97
Game 7077,X360,2009,Action,Sony,3.27,0.42,0.44,0.47,4.6
Game 7078,DS,2016,Shooter,Sony,1.47,0.0,0.0,0.21,1.68
Game 7079,PS3,2002,Platform,Ubisoft,0.61,0.5,0.12,0.34,1.57
Game 7080,X360,1980,Shooter,Ubisoft,1.21,0.96,0.31,0.09,2.57
Game 7081,NES,1998,Sports,Activision,2.29,1.7,0.0,0.12,4.11
Game 7082,PC,1982,Sports,Nintendo,0.0,0.0,0.0,0.27,0.27
Game 7083,PS3,1981,Racing,Ubisoft,0.02,1.28,0.0,0.98,2.28
Game 7084,GB,2016,Sports,Sony,0.43,0.6,1.24,0.54,2.81
Game 7085,NES,1996,Action,Sony,0.0,0.14,0.0,0.48,0.62
Game 7086,DS,2007,Sports,Ubisoft,0.97,1.11,0.27,0.28,2.63
Game 7087,PC,1997,Role-Playing,EA,0.0,0.31,0.0,0.0,0.31
Game 7088,GB,2012,Role-Playing,Activision,0.86,1.07,0.0,0.69,2.62
Game 7089,DS,1994,Racing,Nintendo,1.84,0.0,0.0,0.56,2.4
Game 7090,GB,2001,Shooter,Microsoft,0.23,0.0,0.7,0.35,1.28
Game 7091,DS,2020,Shooter,Activision,2.81,1.25,0.0,0.18,4.24
Game 7092,GB,2006,Role-Playing,Nintendo,0.0,1.69,0.84,0.42,2.95
Game 7093,PC,2016,Action,Nintendo,2.23,0.47,0.58,0.11,3.39
Game 7094,NES,2011,Platform,Nintendo,1.61,0.0,0.25,0.49,2.35
Game 7095,GB,1998,Action,Activision,0.0,0.34,0.86,0.0,1.2
Game 7096,GB,2007,Role-Playing,Activision,4.05,0.53,2.16,0.0,6.74
Game 7097,PS4,2007,Action,Ubisoft,0.72,0.31,0.59,0.0,1.62
Game 7098,PS3,1989,Platform,Nintendo,0.0,0.77,0.0,0.26,1.03
Game 7099,PC,1999,Shooter,Sony,0.0,0.12,1.19,0.08,1.39
Game 7100,DS,2004,Role-Playing,Nintendo,0.54,1.17,0.41,0.14,2.26
Game 7101,PC,2000,Sports,Sony,0.65,0.0,1.57,0.0,2.22
Game 7102,X360,1993,Platform,Ubisoft,0.92,1.49,0.0,0.32,2.73
Game 7103,DS,2001,Platform,Ubisoft,0.44,1.74,1.07,0.0,3.25
Game 7104,PC,2005,Platform,Nintendo,1.56,0.0,0.3,0.4,2.26
Game 7105,NES,1990,Shooter,Activision,0.33,0.0,1.89,0.0,2.22
Game 7106,DS,1986,Action,Sony,0.0,0.83,0.13,0.0,0.96
Game 7107,DS,1996,Racing,Sony,0.62,0.0,2.1,0.0,2.72
Game 7108,PC,1997,Sports,Sony,0.0,0.11,0.56,0.43,1.1
Game 7109,DS,1986,Role-Playing,Sony,1.22,1.38,0.81,0.02,3.43
Game 7110,PS4,1999,Action,Microsoft,0.0,1.09,1.32,0.37,2.78
Game 7111,PS3,2017,Platform,Ubisoft,1.0,2.08,0.0,0.66,3.74
Game 7112,DS,1990,Shooter,Sony,2.38,0.64,0.88,0.91,4.81
Game 7113,PS3,1995,Platform,Microsoft,0.0,0.01,0.12,0.29,0.42
Game 7114,PC,2006,Action,Microsoft,2.07,0.54,0.39,0.0,3.0
Game 7115,GB,1990,Role-Playing,Ubisoft,0.28,0.38,0.35,0.7,1.71
Game 7116,Wii,1995,Sports,EA,2.9,0.39,0.64,0.8,4.73
Game 7117,Wii,2002,Platform,Nintendo,0.36,0.48,0.62,0.18,1.64
Game 7118,GB,1991,Shooter,Ubisoft,0.0,0.0,0.0,0.73,0.73
Game 7119,GB,2019,Shooter,EA,1.62,0.73,0.37,0.33,3.05
Game 7120,GB,1982,Racing,Activision,0.28,0.0,0.0,0.0,0.28
Game 7121,NES,1981,Shooter,Nintendo,0.0,0.0,0.89,0.0,0.89
Game 7122,Wii,2017,Racing,Nintendo,0.23,0.4,1.32,0.0,1.95
Game 7123,GB,2003,Sports,Nintendo,0.75,0.0,0.41,0.05,1.21
Game 7124,NES,2008,Role-Playing,Microsoft,2.41,1.12,0.0,0.0,3.53
Game 7125,X360,2013,Racing,Sony,0.0,0.0,0.75,0.0,0.75
Game 7126,DS,1999,Platform,Nintendo,0.83,1.04,0.0,0.74,2.61
Game 7127,NES,1997,Action,Sony,1.55,0.0,0.41,0.0,1.96
Game 7128,Wii,1993,Platform,Nintendo,1.03,0.18,0.71,0.0,1.92
Game 7129,PC,1997,Role-Playing,Microsoft,2.37,0.92,0.63,0.45,4.37
Game 7130,X360,1981,Shooter,Activision,0.71,2.26,0.95,0.0,3.92
Game 7131,Wii,1980,Action,Nintendo,0.58,0.59,0.39,0.36,1.92
Game 7132,DS,1999,Platform,Ubisoft,1.51,0.0,0.4,0.04,1.95
Game 7133,NES,2013,Action,EA,0.92,1.26,0.74,0.37,3.29
Game 7134,PS4,2020,Racing,Nintendo,0.33,0.31,0.26,0.0,0.9
Game 7135,PS3,2020,Role-Playing,EA,1.42,0.56,0.0,0.0,1.98
Game 7136,DS,1990,Platform,EA,0.02,0.95,0.57,0.04,1.58
Game 7137,Wii,2006,Shooter,Microsoft,0.07,0.0,0.0,0.0,0.07
Game 7138,GB,2002,Action,Activision,0.17,0.51,0.25,0.17,1.1
Game 7139,NES,2017,Shooter,EA,2.42,0.17,0.0,0.0,2.59
Game 7140,GB,1982,Action,Microsoft,0.0,1.48,0.0,0.0,1.48
Game 7141,GB,1991,Platform,Activision,1.27,1.08,0.0,0.79,3.14
Game 7142,GB,2009,Role-Playing,Nintendo,0.84,0.0,0.0,0.31,1.15
Game 7143,GB,2010,Sports,Sony,0.0,1.51,0.96,0.0,2.47
Game 7144,GB,2002,Platform,Microsoft,1.17,0.86,0.91,0.18,3.12
Game 7145,X360,1980,Shooter,EA,1.37,0.0,1.09,0.14,2.6
Game 7146,Wii,2020,Sports,EA,1.51,0.54,0.19,0.0,2.24
Game 7147,DS,1999,Role-Playing,Nintendo,0.0,1.33,0.04,0.34,1.71
Game 7148,Wii,1985,Shooter,Microsoft,2.44,0.0,0.78,0.58,3.8
Game 7149,DS,1990,Role-Playing,Nintendo,0.0,1.6,0.38,0.03,2.01
Game 7150,PS3,2014,Action,Microsoft,1.62,0.0,0.37,0.08,2.07
Game 7151,NES,1983,Platform,Sony,1.69,0.0,0.0,0.0,1.69
Game 7152,PS4,2008,Role-Playing,Ubisoft,0.0,0.0,0.75,0.35,1.1
Game 7153,X360,1989,Shooter,Nintendo,1.59,1.6,0.67,0.1,3.96
Game 7154,NES,2008,Platform,EA,0.34,0.11,0.3,0.12,0.87
Game 7155,X360,2017,Shooter,Nintendo,0.0,0.0,0.79,0.0,0.79
Game 7156,DS,1980,Shooter,Microsoft,2.2,0.86,0.66,1.02,4.74
Game 7157,Wii,2019,Sports,Nintendo,0.0,1.03,0.0,0.1,1.13
Game 7158,GB,1987,Racing,Sony,0.0,1.03,0.17,0.48,1.68
Game 7159,PS3,2017,Role-Playing,Microsoft,0.32,0.28,0.0,0.31,0.91
Game 7160,PS3,1996,Role-Playing,Activision,1.13,0.7,1.18,0.0,3.01
Game 7161,PC,1998,Sports,EA,0.73,0.0,0.89,0.05,1.67
Game 7162,PS4,2012,Action,EA,1.46,1.84,0.0,0.0,3.3
Game 7163,PS3,1994,Role-Playing,Microsoft,0.0,1.42,0.67,0.59,2.68
Game 7164,GB,2010,Sports,Activision,0.0,1.37,0.47,0.0,1.84
Game 7165,Wii,2000,Role-Playing,Sony,0.66,1.14,0.0,0.4,2.2
Game 7166,PS4,1982,Role-Playing,Nintendo,3.08,0.92,0.37,0.6,4.97
Game 7167,DS,1981,Shooter,Ubisoft,0.66,0.0,0.82,0.31,1.79
Game 7168,NES,2014,Sports,EA,2.1,1.01,0.86,0.2,4.17
Game 7169,DS,2020,Action,Sony,0.85,0.59,1.7,0.04,3.18
Game 7170,GB,1995,Role-Playing,Sony,0.22,1.51,0.36,0.15,2.24
Game 7171,GB,2000,Action,Sony,0.5,1.15,0.16,0.0,1.81
Game 7172,PS3,1991,Racing,Nintendo,0.6,0.94,0.64,0.27,2.45
Game 7173,PS4,2007,Sports,Sony,1.52,0.0,0.19,0.62,2.33
Game 7174,Wii,1991,Sports,Sony,2.45,0.43,0.0,0.0,2.88
Game 7175,DS,2012,Sports,Microsoft,1.23,0.05,0.0,0.21,1.49
Game 7176,PC,1999,Shooter,Microsoft,2.22,0.7,0.0,0.16,3.08
Game 7177,DS,2019,Sports,Sony,0.0,0.17,0.74,0.33,1.24
Game 7178,X360,2000,Shooter,Sony,0.3,0.28,0.0,0.0,0.58
Game 7179,X360,2018,Racing,Microsoft,0.0,0.87,0.0,0.0,0.87
Game 7180,Wii,2020,Platform,Nintendo,1.18,0.15,0.48,0.0,1.81
Game 7181,Wii,2015,Shooter,Microsoft,0.37,0.6,0.11,0.0,1.08
Game 7182,X360,2001,Role-Playing,Microsoft,1.68,0.0,1.59,0.51,3.78
Game 7183,PC,2005,Sports,Microsoft,0.0,0.0,0.0,0.36,0.36
Game 7184,PS4,1986,Platform,Microsoft,0.85,1.02,1.64,0.19,3.7
Game 7185,X360,1986,Shooter,Ubisoft,1.62,0.0,1.13,0.0,2.75
Game 7186,Wii,1987,Action,EA,0.0,1.5,0.85,0.14,2.49
Game 7187,PS3,2005,Action,Nintendo,3.35,1.28,1.16,0.19,5.98
Game 7188,NES,2003,Role-Playing,Activision,0.46,0.29,0.54,0.0,1.29
Game 7189,PC,2003,Platform,Nintendo,0.0,2.9,0.0,0.01,2.91
Game 7190,GB,2019,Racing,Sony,0.99,1.49,0.61,0.72,3.81
Game 7191,PC,1991,Shooter,Ubisoft,0.84,0.0,0.0,0.0,0.84
Game 7192,PS3,1987,Action,Sony,0.7,1.1,0.0,0.6,2.4
Game 7193,PS3,1988,Action,Nintendo,1.99,0.55,0.25,0.0,2.79
Game 7194,GB,1982,Shooter,Nintendo,1.7,0.0,0.0,0.84,2.54
Game 7195,DS,2000,Action,Activision,1.16,0.0,0.87,0.0,2.03
Game 7196,Wii,2010,Racing,Activision,1.34,1.3,0.17,0.39,3.2
Game 7197,X360,2003,Action,Sony,0.67,0.02,0.55,0.0,1.24
Game 7198,DS,1983,Shooter,EA,2.93,0.42,0.29,0.13,3.77
Game 7199,PS4,1999,Sports,Sony,0.0,0.0,0.38,0.15,0.53
Game 7200,PC,1995,Action,EA,0.97,0.0,0.0,0.44,1.41
Game 7201,GB,1989,Shooter,EA,0.88,0.4,0.0,0.0,1.28
Game 7202,PC,2005,Sports,Microsoft,1.78,0.81,0.21,0.19,2.99
Game 7203,DS,2008,Action,Nintendo,0.0,0.0,0.0,0.27,0.27
Game 7204,PS3,1984,Action,Microsoft,0.0,0.51,1.14,0.0,1.65
Game 7205,X360,1990,Shooter,Nintendo,0.99,0.0,0.0,0.16,1.15
Game 7206,PC,2008,Role-Playing,Microsoft,1.14,1.62,1.7,0.0,4.46
Game 7207,PS4,1994,Role-Playing,EA,2.59,2.85,0.48,0.42,6.34
Game 7208,PS3,1985,Platform,Microsoft,0.0,0.21,0.34,0.35,0.9
Game 7209,PS4,1994,Role-Playing,Ubisoft,2.19,0.0,0.0,0.29,2.48
Game 7210,X360,1999,Racing,Microsoft,3.64,0.59,0.69,0.46,5.38
Game 7211,PC,2013,Platform,Activision,0.35,0.34,0.18,0.7,1.57
